fa_atr,fa_rep,fa_sol,fa_intra_atr_xover4,fa_intra_rep_xover4,fa_intra_sol_xover4,lk_ball,lk_ball_iso,lk_ball_bridge,lk_ball_bridge_uncpl,fa_elec,fa_intra_elec,pro_close,hbond_sr_bb,hbond_lr_bb,hbond_bb_sc,hbond_sc,dslf_fa13,omega,fa_dun_dev,fa_dun_rot,fa_dun_semi,p_aa_pp,hxl_tors,ref,rama_prepro,total_score,all_cst,corrected_ddg,L_SASA,substrate_SASA,H2O_hbond,O2_hbond,oxy_hbond,cms,cms_per_atom,sc,nlr_dE,nlr_totrms,nlr_SR1_rms,nlr_SR2_rms,nlr_SR3_rms,score_per_res,description
-1510.008,225.758,1049.473,-88.372,75.301,59.634,654.578,1617.886,6.381,44.186,-514.227,-58.988,1.381,-133.572,-74.023,-31.661,-35.269,0.0,45.009,50.881,175.922,261.0,-88.703,43.473,-15.374,67.49,-797.248,4.117,-24.089,0.11,27.81,0.0,1.0,0.0,270.649,6.94,0.741,12.2,0.556,0.0,1.593,0.369,-3.114,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1514.077,228.221,1066.335,-88.835,77.156,62.043,652.872,1622.853,6.136,42.546,-511.59,-62.505,1.347,-132.396,-72.605,-30.695,-39.313,0.0,46.1,48.598,174.767,271.492,-96.645,42.587,-32.034,60.975,-803.771,1.517,-28.141,0.094,16.98,0.0,1.0,0.0,270.94,6.947,0.78,21.383,0.698,0.845,1.568,0.252,-3.14,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1513.587,229.419,1053.411,-89.242,76.611,61.688,651.983,1615.769,6.052,42.699,-505.9,-59.722,1.331,-132.853,-74.272,-30.195,-36.432,0.0,49.534,46.899,172.251,269.78,-93.925,43.061,-28.005,58.353,-802.965,1.892,-27.696,0.096,16.805,0.0,1.0,0.0,265.662,6.812,0.802,19.063,0.861,0.0,1.551,1.418,-3.137,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1517.274,223.23,1053.957,-91.205,86.096,63.69,650.997,1619.163,6.475,46.774,-496.487,-58.961,1.216,-133.341,-72.359,-29.042,-35.202,0.0,46.964,50.009,182.958,264.691,-93.395,48.565,-24.971,63.181,-777.742,0.761,-25.512,0.095,23.424,0.0,1.0,0.0,268.023,6.872,0.772,11.807,0.312,0.0,1.574,0.596,-3.038,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1505.705,223.301,1047.625,-90.694,87.205,63.02,649.319,1612.912,6.17,43.022,-498.903,-61.198,1.29,-133.496,-73.374,-28.905,-36.531,0.0,47.311,46.969,177.2,265.994,-95.134,48.0,-24.895,64.904,-782.744,0.798,-25.331,0.105,24.702,0.0,0.0,0.0,263.139,6.747,0.758,9.326,0.887,0.737,1.58,0.449,-3.058,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1505.709,227.344,1052.839,-87.874,74.339,61.399,653.027,1618.727,5.639,40.955,-511.372,-61.416,1.338,-131.94,-73.678,-33.42,-33.554,0.0,45.552,52.945,167.686,267.832,-98.246,44.137,-22.706,63.374,-798.898,1.02,-25.361,0.086,13.778,0.0,1.0,0.0,268.825,6.893,0.706,18.593,0.473,0.853,1.406,1.367,-3.121,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1514.258,232.876,1033.926,-88.46,74.639,60.282,648.965,1610.937,5.516,40.26,-504.349,-60.053,1.349,-133.079,-73.556,-30.102,-30.626,0.0,48.557,53.265,170.706,260.091,-96.836,44.25,-11.728,67.436,-799.833,0.996,-23.98,0.084,11.063,0.0,1.0,0.0,267.64,6.863,0.703,16.261,0.755,0.0,1.543,0.37,-3.124,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1501.175,221.321,1045.331,-90.019,79.119,63.019,648.306,1606.106,6.027,43.231,-502.452,-60.508,1.235,-132.457,-74.355,-28.551,-37.523,0.0,41.863,48.56,183.517,265.985,-95.385,45.758,-22.433,65.087,-783.813,0.601,-25.13,0.107,24.699,0.0,1.0,0.0,265.0,6.795,0.787,17.106,0.416,0.713,1.558,1.492,-3.062,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1500.776,220.272,1039.931,-90.132,80.55,62.348,649.008,1605.257,6.049,42.479,-499.222,-63.178,1.228,-133.033,-74.9,-30.338,-34.381,0.0,44.903,46.008,173.305,267.752,-94.862,45.233,-19.497,64.808,-791.486,0.566,-23.509,0.107,24.374,0.0,0.0,0.0,271.331,6.957,0.783,16.318,0.391,0.632,1.57,1.479,-3.092,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1516.431,228.568,1065.248,-87.782,75.287,60.955,654.315,1629.215,6.6,45.551,-516.346,-66.451,1.286,-132.974,-73.88,-33.079,-37.077,0.0,46.437,55.266,182.469,259.32,-94.455,49.887,-30.131,67.318,-806.265,0.854,-25.431,0.071,22.601,0.0,0.0,0.0,269.914,6.921,0.675,19.635,0.828,0.0,1.609,1.659,-3.149,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1515.827,228.491,1056.326,-88.126,76.06,60.978,650.239,1623.59,6.026,42.024,-512.972,-62.779,1.319,-132.698,-74.122,-33.082,-35.831,0.0,48.601,54.695,177.484,265.965,-94.734,45.42,-29.733,66.283,-809.131,1.505,-29.381,0.087,39.133,0.0,1.0,0.0,262.213,6.723,0.797,22.061,0.81,0.591,0.397,1.638,-3.161,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1512.564,229.068,1048.605,-89.281,77.648,61.43,646.697,1610.797,5.74,41.271,-503.744,-61.994,1.366,-132.652,-72.748,-30.57,-32.482,0.0,44.948,54.242,173.101,270.155,-95.357,42.678,-28.525,67.74,-797.119,0.816,-27.287,0.092,13.566,0.0,1.0,0.0,272.037,6.975,0.691,19.269,0.839,0.0,1.519,0.407,-3.114,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1510.656,229.351,1051.558,-88.841,75.707,62.17,649.639,1617.634,5.421,38.54,-504.707,-60.838,1.309,-132.845,-73.231,-32.143,-33.802,0.0,45.701,51.442,168.409,264.886,-98.665,45.124,-27.178,63.671,-803.829,0.603,-22.268,0.099,12.124,0.0,1.0,0.0,270.224,6.929,0.676,16.908,0.446,0.621,1.587,1.435,-3.14,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_5_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1513.497,233.553,1062.189,-89.105,74.483,63.749,658.563,1628.985,5.79,42.038,-517.751,-66.344,1.425,-132.295,-75.548,-37.542,-31.559,0.0,49.917,53.104,174.397,278.056,-94.08,38.79,-30.779,53.393,-808.074,1.846,-24.871,0.114,22.772,0.0,1.0,0.0,259.53,6.655,0.616,7.824,0.844,0.935,3.586,0.718,-3.157,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1510.09,234.452,1058.5,-88.865,73.74,62.235,656.738,1622.884,5.572,40.429,-521.195,-64.924,1.438,-132.252,-75.296,-37.29,-31.691,0.0,49.661,52.565,175.837,272.912,-94.733,41.322,-36.111,52.83,-816.791,2.031,-23.305,0.128,23.946,0.0,1.0,0.0,252.037,6.462,0.63,4.697,0.778,1.239,3.597,0.675,-3.191,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1510.621,236.033,1063.756,-89.735,74.62,64.648,660.374,1628.896,5.929,42.302,-521.937,-68.46,1.382,-132.516,-72.307,-38.887,-30.828,0.0,50.805,55.393,176.204,270.045,-93.941,39.77,-33.522,51.06,-810.021,1.685,-22.249,0.136,21.206,0.0,1.0,0.0,239.265,6.135,0.584,7.504,0.66,1.184,3.494,1.666,-3.164,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1514.221,231.036,1057.769,-89.273,75.273,61.882,659.479,1625.76,5.295,38.603,-523.633,-63.849,1.436,-132.098,-74.086,-37.443,-33.416,0.0,50.959,55.161,179.381,269.152,-92.609,44.0,-32.366,50.868,-814.292,3.947,-24.941,0.108,21.621,0.0,1.0,0.0,252.085,6.464,0.642,12.121,0.834,0.71,3.564,1.672,-3.181,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1502.506,235.394,1056.626,-88.459,76.012,62.071,659.346,1617.676,6.01,43.412,-522.577,-64.63,1.505,-132.852,-73.422,-41.045,-29.99,0.0,49.1,55.6,178.045,260.453,-94.938,42.795,-32.148,51.729,-809.058,2.239,-21.311,0.135,19.763,0.0,1.0,0.0,241.27,6.186,0.638,-0.611,0.814,1.204,3.518,0.932,-3.16,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1510.494,234.614,1064.375,-88.589,73.98,63.481,661.195,1628.264,6.082,43.319,-523.384,-67.397,1.459,-132.603,-73.32,-40.454,-32.164,0.0,54.807,50.615,173.174,273.503,-94.204,38.211,-33.762,52.63,-816.268,2.176,-21.937,0.133,21.089,0.0,1.0,0.0,240.358,6.163,0.636,7.305,0.742,1.256,3.503,0.585,-3.189,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1513.241,232.017,1067.862,-89.388,72.674,64.609,661.076,1632.668,5.871,40.927,-525.715,-67.33,1.425,-131.25,-73.663,-38.978,-33.513,0.0,55.152,54.428,170.966,276.013,-93.446,37.497,-29.665,55.194,-811.233,2.087,-21.93,0.119,21.277,0.0,1.0,0.0,254.927,6.537,0.596,6.621,0.804,1.239,3.546,1.027,-3.169,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1513.542,230.507,1069.454,-90.028,76.007,64.762,659.567,1630.178,5.826,41.044,-530.014,-66.236,1.502,-130.822,-74.373,-36.575,-37.795,0.0,50.693,58.44,174.341,277.948,-92.892,37.361,-33.772,53.532,-815.198,2.126,-22.198,0.124,29.806,0.0,1.0,0.0,260.165,6.671,0.621,8.388,0.525,1.251,3.506,0.946,-3.184,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1530.492,234.39,1070.592,-91.104,74.558,64.448,666.226,1639.118,5.356,38.157,-519.455,-68.317,1.315,-131.68,-72.552,-36.914,-29.368,0.0,53.933,53.479,163.678,289.7,-93.206,36.224,-24.716,59.76,-799.89,1.478,-24.145,0.088,11.593,0.0,1.0,0.0,271.158,6.953,0.647,9.753,0.687,1.19,3.565,1.565,-3.125,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1522.354,237.392,1073.016,-90.792,73.66,63.848,668.034,1639.097,5.456,37.659,-527.949,-65.27,1.314,-132.116,-73.699,-36.208,-26.135,0.0,56.668,53.948,171.482,271.26,-90.206,40.457,-26.521,62.491,-790.942,2.403,-20.492,0.106,16.263,0.0,1.0,0.0,279.859,7.176,0.664,5.22,0.756,1.711,3.422,0.392,-3.09,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1514.143,236.739,1059.66,-89.224,70.263,64.544,660.276,1630.125,5.58,40.498,-516.62,-69.958,1.258,-132.605,-74.953,-36.764,-29.659,0.0,55.761,48.626,172.593,273.638,-97.622,38.698,-22.651,51.173,-809.486,1.28,-21.251,0.13,16.56,0.0,1.0,0.0,250.149,6.414,0.638,5.998,0.712,2.554,3.574,1.527,-3.162,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1514.785,241.846,1066.401,-89.999,71.987,65.006,669.101,1634.387,5.301,38.718,-525.891,-69.916,1.482,-133.643,-75.044,-39.35,-29.925,0.0,60.005,50.052,171.997,271.973,-93.508,41.647,-25.263,57.635,-798.349,1.363,-24.447,0.084,10.193,0.0,1.0,0.0,251.096,6.438,0.644,4.499,0.996,2.545,3.616,1.514,-3.119,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1524.446,237.484,1063.853,-88.725,71.737,63.158,661.039,1637.867,5.859,42.502,-505.838,-68.774,1.255,-132.9,-74.668,-35.464,-28.46,0.0,60.065,50.883,167.586,272.386,-95.514,41.419,-21.215,54.383,-797.917,1.722,-23.57,0.054,8.202,0.0,1.0,0.0,265.638,6.811,0.642,16.361,1.117,2.703,3.651,0.341,-3.117,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1519.984,239.847,1058.464,-89.703,72.739,63.731,662.171,1631.455,5.477,38.997,-518.169,-69.552,1.31,-132.259,-74.688,-37.69,-29.907,0.0,58.181,50.316,173.285,274.331,-95.432,39.02,-20.122,54.712,-805.271,1.516,-23.923,0.106,12.798,0.0,1.0,0.0,252.346,6.47,0.669,3.517,0.699,2.528,3.551,1.508,-3.146,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1521.57,240.12,1058.315,-88.758,72.067,62.995,664.685,1633.86,5.471,39.634,-517.173,-71.768,1.357,-131.78,-74.775,-39.396,-30.165,0.0,57.604,54.926,170.613,277.041,-95.083,39.411,-21.288,54.042,-806.468,0.74,-24.377,0.076,7.92,0.0,1.0,0.0,272.75,6.994,0.653,8.341,0.885,1.44,1.322,1.403,-3.15,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1527.053,240.297,1069.651,-88.954,71.105,62.989,670.207,1644.825,5.362,39.422,-518.841,-68.852,1.314,-132.603,-76.539,-37.581,-32.786,0.0,63.274,52.344,176.56,269.495,-94.87,39.332,-22.309,52.393,-804.65,1.218,-20.247,0.08,10.162,0.0,1.0,0.0,284.202,7.287,0.664,14.486,1.194,2.587,3.631,1.425,-3.143,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1525.436,238.322,1059.224,-88.911,72.58,62.342,668.044,1636.502,5.549,40.281,-522.116,-66.684,1.388,-132.636,-74.956,-37.333,-33.791,0.0,58.864,49.697,180.752,269.743,-97.734,38.801,-18.095,57.989,-809.561,0.734,-26.231,0.03,5.184,0.0,1.0,0.0,279.634,7.17,0.684,5.123,0.808,1.64,1.483,1.478,-3.162,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1515.049,238.109,1060.201,-87.64,71.188,61.605,666.777,1632.388,5.456,39.047,-519.269,-70.88,1.335,-132.552,-74.19,-37.405,-30.901,0.0,59.832,53.935,168.036,272.659,-95.981,43.155,-21.564,56.702,-798.146,1.051,-22.468,0.101,9.404,0.0,1.0,0.0,287.271,7.366,0.675,8.862,0.833,2.854,3.354,1.388,-3.118,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
-1512.203,230.98,1074.052,-90.596,73.535,66.293,662.746,1636.366,5.592,41.544,-526.988,-65.615,1.273,-132.529,-74.678,-35.426,-30.428,0.0,54.844,49.468,167.808,271.398,-88.705,45.695,-35.301,57.914,-801.768,0.745,-22.818,0.103,16.22,0.0,1.0,0.0,268.199,6.877,0.575,12.443,0.781,1.6,1.613,1.538,-3.132,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_8
-1514.107,233.544,1077.422,-90.395,76.011,66.266,664.103,1635.838,5.379,38.36,-531.594,-67.17,1.321,-132.523,-72.101,-33.403,-32.929,0.0,56.431,57.187,176.446,273.326,-93.388,43.75,-40.558,51.848,-797.716,0.655,-21.27,0.118,23.556,0.0,1.0,0.0,255.679,6.556,0.671,6.754,0.742,1.54,3.486,0.492,-3.116,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_1_model_4_ptm_seed_0_unrelaxed_PSZ_1_9
-1493.186,208.596,1072.901,-87.246,80.238,62.003,658.984,1623.381,5.688,39.371,-521.422,-67.4,1.336,-137.662,-72.785,-28.641,-33.718,0.0,45.217,47.372,155.814,291.023,-88.0,43.007,-44.718,54.475,-800.463,2.56,-22.969,0.115,15.692,0.0,1.0,0.0,249.774,6.404,0.663,11.328,0.6,1.671,1.579,1.545,-3.127,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_0
-1497.376,211.302,1088.502,-88.222,81.541,63.856,659.907,1635.675,5.875,40.348,-521.548,-68.171,1.302,-137.997,-71.054,-29.47,-32.804,0.0,49.223,48.531,154.101,298.171,-89.54,42.619,-48.118,50.771,-789.218,2.468,-19.129,0.132,19.685,0.0,1.0,0.0,252.876,6.484,0.656,2.958,0.736,1.821,1.354,1.56,-3.083,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_1
-1498.425,209.044,1076.88,-89.09,83.913,63.767,653.144,1625.604,5.513,37.843,-522.756,-66.739,1.296,-138.257,-71.435,-31.691,-35.231,0.0,41.461,48.455,163.897,290.403,-86.524,42.221,-41.911,55.691,-801.59,2.631,-24.117,0.106,11.712,0.0,1.0,0.0,259.081,6.643,0.709,12.159,0.515,1.726,1.549,0.143,-3.131,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_2
-1494.092,211.833,1075.086,-87.612,83.312,62.096,651.399,1620.574,5.997,41.394,-518.602,-67.786,1.342,-137.649,-69.949,-32.398,-31.534,0.0,41.924,48.247,164.704,289.866,-85.207,44.417,-49.846,58.546,-794.051,3.776,-24.724,0.086,11.361,0.0,1.0,0.0,267.342,6.855,0.711,12.019,0.531,1.737,1.532,0.083,-3.102,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_3
-1488.288,207.659,1101.58,-89.009,86.946,64.852,658.586,1635.849,6.272,44.563,-522.698,-69.807,1.376,-138.257,-70.56,-33.799,-30.33,0.0,52.764,49.296,165.876,295.051,-86.204,39.545,-52.845,53.272,-768.765,0.74,-20.273,0.089,14.396,0.0,1.0,0.0,259.894,6.664,0.645,1.676,0.62,1.898,1.579,0.279,-3.003,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_4
-1487.88,204.09,1107.663,-88.869,84.917,65.176,656.541,1635.59,6.167,43.203,-519.205,-71.987,1.338,-137.52,-70.154,-34.588,-31.351,0.0,52.735,50.825,161.944,301.712,-81.835,40.574,-55.573,57.899,-759.062,0.747,-18.613,0.121,16.358,0.0,1.0,0.0,257.542,6.604,0.718,-0.726,0.642,1.879,1.562,0.264,-2.965,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_5
-1500.131,215.33,1088.965,-90.538,89.53,64.637,658.687,1634.824,6.008,41.471,-518.085,-67.343,1.297,-138.595,-71.564,-31.277,-26.557,0.0,52.464,49.823,156.778,303.487,-86.446,36.712,-40.225,53.544,-766.144,0.841,-19.071,0.095,11.972,0.0,1.0,0.0,258.162,6.62,0.656,4.994,0.562,1.86,1.532,0.282,-2.993,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_6
-1491.026,207.251,1098.541,-89.529,79.38,65.18,661.873,1633.764,6.28,42.402,-527.645,-70.153,1.291,-139.07,-69.709,-30.645,-34.036,0.0,49.429,53.45,161.405,296.418,-87.515,37.809,-47.714,50.851,-780.188,0.697,-17.561,0.083,11.447,0.0,1.0,0.0,257.135,6.593,0.66,1.056,0.561,1.78,1.519,0.255,-3.048,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_7
-1495.724,207.561,1093.98,-88.92,83.139,64.295,656.033,1629.376,6.022,42.626,-527.044,-67.535,1.296,-137.45,-72.066,-31.972,-35.94,0.0,39.53,46.587,165.585,294.4,-84.848,44.034,-54.611,54.767,-796.891,2.79,-22.366,0.076,9.972,0.0,1.0,0.0,258.939,6.639,0.671,9.044,0.364,1.713,1.547,0.168,-3.113,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_8
-1495.472,212.186,1085.126,-87.367,82.238,62.851,655.908,1629.455,5.901,41.047,-527.404,-68.85,1.299,-138.591,-72.03,-31.727,-38.147,0.0,40.044,47.594,161.033,300.447,-85.697,42.787,-50.644,57.576,-801.854,2.748,-24.187,0.103,11.907,0.0,1.0,0.0,253.656,6.504,0.692,12.543,0.371,1.721,1.596,0.429,-3.132,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_0_9
-1498.235,212.676,1101.116,-88.677,161.129,64.404,661.907,1638.347,6.33,42.685,-527.97,-67.615,1.318,-136.714,-69.586,-33.956,-31.969,0.0,50.924,46.99,164.046,295.091,-86.197,39.588,-47.984,50.892,-735.571,0.709,-18.814,0.107,12.354,0.0,1.0,0.0,265.745,6.814,0.644,-36.548,0.671,1.76,3.602,0.373,-2.873,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_0
-1493.425,211.521,1081.839,-87.214,82.898,62.886,656.121,1625.461,6.099,41.969,-520.629,-68.619,1.328,-136.905,-72.103,-33.269,-29.12,0.0,44.054,46.132,159.759,288.48,-89.938,39.171,-44.423,43.223,-801.969,1.499,-24.773,0.079,11.035,0.0,1.0,0.0,282.981,7.256,0.736,16.104,0.694,2.466,3.341,0.204,-3.133,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_1
-1510.493,212.975,1117.04,-89.361,161.378,65.566,665.223,1648.857,6.061,40.459,-531.366,-69.639,1.284,-135.686,-71.129,-34.584,-33.781,0.0,51.398,48.281,167.423,300.576,-85.979,39.897,-54.742,50.801,-738.061,0.805,-18.855,0.091,10.139,0.0,1.0,0.0,264.314,6.777,0.652,-38.379,0.69,1.752,3.636,0.357,-2.883,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_2
-1513.796,213.887,1115.915,-89.79,161.722,65.514,665.502,1649.299,5.944,39.827,-527.56,-71.325,1.274,-135.406,-71.944,-33.35,-32.356,0.0,51.127,48.54,167.586,300.505,-85.475,40.13,-52.324,53.379,-733.348,0.827,-18.978,0.091,10.209,0.0,1.0,0.0,272.586,6.989,0.66,-40.96,0.695,1.74,3.639,0.376,-2.865,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_3
-1498.392,209.804,1098.774,-90.208,85.829,65.635,659.592,1637.13,6.265,42.484,-517.47,-73.89,1.279,-136.162,-72.899,-33.161,-30.179,0.0,52.951,45.418,162.142,296.836,-89.267,44.058,-46.88,50.338,-775.717,0.873,-21.36,0.101,12.209,0.0,1.0,0.0,257.237,6.596,0.699,-0.918,0.807,1.872,3.581,0.276,-3.03,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_4
-1496.423,209.848,1097.481,-88.747,81.886,64.293,662.327,1637.573,6.383,43.076,-515.895,-71.382,1.281,-135.691,-73.213,-33.263,-31.627,0.0,53.4,48.589,163.8,293.016,-90.547,41.313,-44.537,44.205,-775.828,1.489,-20.172,0.1,11.162,0.0,0.0,0.0,259.143,6.645,0.738,9.641,0.738,1.78,3.586,0.326,-3.031,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_5
-1489.244,210.468,1102.311,-88.861,81.61,64.287,663.089,1634.97,5.824,39.943,-522.391,-72.08,1.293,-138.753,-71.166,-33.173,-30.645,0.0,57.83,50.261,158.361,289.327,-91.656,43.928,-57.632,46.511,-781.696,1.909,-19.754,0.092,10.641,0.0,2.0,1.0,263.713,6.762,0.644,3.816,0.487,1.536,1.615,1.59,-3.053,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_6
-1500.251,216.501,1106.521,-89.686,83.499,65.11,665.559,1642.61,6.012,40.251,-520.339,-74.515,1.355,-138.289,-70.805,-33.222,-29.836,0.0,55.229,49.528,154.855,297.056,-89.838,49.48,-55.984,47.946,-773.018,1.583,-19.23,0.088,10.465,0.0,2.0,1.0,261.04,6.693,0.584,2.218,0.915,1.755,1.581,1.506,-3.02,zn_hydrolase_PSZ_H_H_H_1_63_0_0-atomized-bb-False_0_inp_3_0_9_model_4_ptm_seed_0_unrelaxed_PSZ_1_7
